key,kind,left_pattern_id,right_pattern_id,gap_bucket,left_pattern,right_pattern,train_support,valid_support,npmi,heldout_log_rate_diff,document_count,document_coverage
5505082,hetero,84,7,2,' ' --d=2--> '3','2' --d=1--> '0',272,53,0.25330855,0.26997578,251,0.02510000
7667920,hetero,117,26,0,'2' --d=3--> '2','0' --d=1--> '1',271,63,0.28150424,0.09344972,258,0.02580000
459768,hetero,7,127,0,'2' --d=1--> '0','1' --d=2--> '.',270,63,0.26253652,0.08975286,238,0.02380000
3145769,hetero,48,5,1,' ' --d=2--> '1',' ' --d=1--> '2',268,83,0.26134870,0.19338800,309,0.03090000
459600,hetero,7,106,0,'2' --d=1--> '0','1' --d=3--> '1',268,57,0.22156178,0.18240134,175,0.01750000
524338,hetero,8,6,2,'0' --d=1--> '0',' ' --d=2--> '0',268,48,0.10652558,0.35425159,217,0.02170000
335456,hetero,5,972,0,' ' --d=1--> '2','0' --d=3--> '\n',267,48,0.29292809,0.35051327,179,0.01790000
1379568,hetero,21,414,0,"',' --d=1--> ' '",'2' --d=3--> '9',266,59,0.30578683,0.14042449,237,0.02370000
396496,hetero,6,410,0,' ' --d=2--> '0','0' --d=1--> '5',266,43,0.28998971,0.45676182,216,0.02160000
393640,hetero,6,53,0,' ' --d=2--> '0',"',' --d=2--> '2'",266,62,0.15037241,0.09082755,285,0.02850000
9964032,hetero,152,320,0,'1' --d=2--> ' ','1' --d=2--> ':',265,60,0.43480657,0.11985089,156,0.01560000
1381810,hetero,21,694,2,"',' --d=1--> ' '",'0' --d=2--> '\n\n',265,82,0.41435311,0.19252380,305,0.03050000
1380097,hetero,21,480,1,"',' --d=1--> ' '",'0' --d=2--> '9',264,58,0.35003322,0.14997172,237,0.02370000
328657,hetero,5,122,1,' ' --d=1--> '2','0' --d=3--> ' ',264,40,0.22974164,0.52153527,192,0.01920000
3145777,hetero,48,6,1,' ' --d=2--> '1',' ' --d=2--> '0',263,82,0.26196154,0.20009959,308,0.03080000
1379066,hetero,21,351,2,"',' --d=1--> ' '",'0' --d=1--> '9',262,58,0.32099394,0.14236712,239,0.02390000
330961,hetero,5,410,1,' ' --d=1--> '2','0' --d=1--> '5',262,45,0.28231805,0.39614764,215,0.02150000
463112,hetero,7,545,0,'2' --d=1--> '0','1' --d=2--> '-',260,49,0.34147878,0.30332696,124,0.01240000
5505065,hetero,84,5,1,' ' --d=2--> '3',' ' --d=1--> '2',260,55,0.28839531,0.18781407,241,0.02410000
331257,hetero,5,447,1,' ' --d=1--> '2','0' --d=1--> '4',260,48,0.28816984,0.32394624,208,0.02080000
3477248,hetero,53,480,0,"',' --d=2--> '2'",'0' --d=2--> '9',259,58,0.37897394,0.13085068,232,0.02320000
196922,hetero,3,39,2,' ' --d=1--> '1','0' --d=2--> '0',259,53,0.14239736,0.22100177,246,0.02460000
2499760,hetero,38,1174,0,' at' --d=1--> ' the',' same' --d=1--> ' time',258,56,0.76056853,0.16207352,285,0.02850000
2100224,hetero,32,384,0,' ' --d=1--> ' ','6' --d=1--> '.',258,82,0.43770611,0.21929404,293,0.02930000
202976,hetero,3,796,0,' ' --d=1--> '1','9' --d=2--> '5',258,81,0.31875043,0.20702395,257,0.02570000
46858240,hetero,715,0,0,' the' --d=1--> ' rest',' of' --d=1--> ' the',257,70,0.53645334,0.06495353,309,0.03090000
396792,hetero,6,447,0,' ' --d=2--> '0','0' --d=1--> '4',257,48,0.29089948,0.31234070,204,0.02040000
10354746,hetero,158,7,2,' ' --d=2--> '7','2' --d=1--> '0',257,49,0.26685983,0.29172141,257,0.02570000
328273,hetero,5,74,1,' ' --d=1--> '2','1' --d=3--> ' ',257,54,0.23131106,0.19455766,215,0.02150000
4325434,hetero,66,7,2,' ' --d=2--> '5','2' --d=1--> '0',257,46,0.22273433,0.35490031,260,0.02600000
3478961,hetero,53,694,1,"',' --d=2--> '2'",'0' --d=2--> '\n\n',256,80,0.43294856,0.20238357,296,0.02960000
1971632,hetero,30,694,0,"',' --d=3--> '0'",'0' --d=2--> '\n\n',256,80,0.41592981,0.20238357,296,0.02960000
3932218,hetero,60,7,2,' ' --d=2--> '2','2' --d=1--> '0',256,64,0.22514233,0.02075999,266,0.02660000
19728896,hetero,301,320,0,' at' --d=1--> ' ','1' --d=2--> ':',255,106,0.48550689,0.48770992,146,0.01460000
3145896,hetero,48,21,0,' ' --d=2--> '1',"',' --d=1--> ' '",255,72,0.28622535,0.10093695,288,0.02880000
3476217,hetero,53,351,1,"',' --d=2--> '2'",'0' --d=1--> '9',254,57,0.39512273,0.12874862,231,0.02310000
203592,hetero,3,873,0,' ' --d=1--> '1','9' --d=2--> '6',254,67,0.33511951,0.03289273,253,0.02530000
200952,hetero,3,543,0,' ' --d=1--> '1','9' --d=1--> '5',254,49,0.29012392,0.27997959,197,0.01970000
5505073,hetero,84,6,1,' ' --d=2--> '3',' ' --d=2--> '0',253,53,0.28762523,0.19756320,237,0.02370000
1376474,hetero,21,27,2,"',' --d=1--> ' '",'1' --d=1--> '0',253,71,0.19470231,0.09482476,268,0.02680000
1379433,hetero,21,397,1,"',' --d=1--> ' '",'0' --d=2--> '8',252,55,0.33027735,0.15656153,237,0.02370000
9306281,hetero,142,21,1,' ' --d=1--> '0',"',' --d=1--> ' '",252,49,0.29929023,0.27207441,217,0.02170000
202296,hetero,3,711,0,' ' --d=1--> '1','9' --d=1--> '4',252,73,0.29765948,0.12656473,187,0.01870000
3932201,hetero,60,5,1,' ' --d=2--> '2',' ' --d=1--> '2',252,78,0.26336599,0.19281412,275,0.02750000
1968888,hetero,30,351,0,"',' --d=3--> '0'",'0' --d=1--> '9',251,57,0.36737547,0.11686730,228,0.02280000
1379248,hetero,21,374,0,"',' --d=1--> ' '",'2' --d=3--> '8',251,54,0.29717753,0.17093452,235,0.02350000
3476584,hetero,53,397,0,"',' --d=2--> '2'",'0' --d=2--> '8',250,54,0.35877380,0.16694250,234,0.02340000
524602,hetero,8,39,2,'0' --d=1--> '0','0' --d=2--> '0',250,99,0.21417427,0.43919331,123,0.01230000
1572922,hetero,24,7,2,' ' --d=1--> '3','2' --d=1--> '0',250,69,0.14044218,0.07817996,283,0.02830000
329273,hetero,5,199,1,' ' --d=1--> '2','1' --d=1--> '7',249,78,0.26579329,0.20479031,224,0.02240000
328697,hetero,5,127,1,' ' --d=1--> '2','1' --d=2--> '.',248,54,0.27802703,0.15891032,226,0.02260000
328953,hetero,5,159,1,' ' --d=1--> '2','1' --d=1--> '6',248,70,0.25862431,0.10060087,238,0.02380000
9306537,hetero,142,53,1,' ' --d=1--> '0',"',' --d=2--> '2'",247,49,0.34584040,0.25203366,213,0.02130000
78841440,hetero,1203,204,0,""" '"" --d=3--> ' at'",' ' --d=3--> ':',246,93,0.56812913,0.39280233,98,0.00980000
3867098,self,59,59,2,' ' --d=1--> ' •',' ' --d=1--> ' •',246,41,0.47808364,0.42622509,124,0.01240000
9306353,hetero,142,30,1,' ' --d=1--> '0',"',' --d=3--> '0'",246,49,0.32401838,0.24797686,212,0.02120000
1377138,hetero,21,110,2,"',' --d=1--> ' '",'1' --d=1--> '3',246,46,0.25246035,0.31115576,233,0.02330000
76416610,hetero,1166,204,2,""" '"" --d=1--> '1'",' ' --d=3--> ':',245,91,0.60500301,0.37513567,97,0.00970000
394808,hetero,6,199,0,' ' --d=2--> '0','1' --d=1--> '7',245,78,0.25339825,0.22098499,220,0.02200000
394232,hetero,6,127,0,' ' --d=2--> '0','1' --d=2--> '.',245,53,0.24218375,0.16543192,222,0.02220000
4325425,hetero,66,6,1,' ' --d=2--> '5',' ' --d=2--> '0',244,51,0.26492966,0.19980822,257,0.02570000
7995664,hetero,122,34,0,'0' --d=3--> ' ','2' --d=2--> '0',244,44,0.25024126,0.34744422,197,0.01970000
2424890,hetero,37,7,2,' ' --d=2--> '9','2' --d=1--> '0',244,65,0.18912642,0.04275342,286,0.02860000
394488,hetero,6,159,0,' ' --d=2--> '0','1' --d=1--> '6',243,69,0.25235138,0.10657944,232,0.02320000
3145968,hetero,48,30,0,' ' --d=2--> '1',"',' --d=3--> '0'",242,68,0.26942782,0.09610435,278,0.02780000
114362730,hetero,1745,301,2,"' ' --d=3--> "" '""",' at' --d=1--> ' ',241,103,0.75532263,0.51546643,91,0.00910000
114366968,hetero,1745,831,0,"' ' --d=3--> "" '""",'1' --d=2--> ' at',241,97,0.75110543,0.45544842,90,0.00900000
114360912,hetero,1745,74,0,"' ' --d=3--> "" '""",'1' --d=3--> ' ',241,97,0.54600642,0.45544842,90,0.00900000
202480,hetero,3,734,0,' ' --d=1--> '1','9' --d=2--> '2',241,60,0.29479866,0.02491800,217,0.02170000
524528,hetero,8,30,0,'0' --d=1--> '0',"',' --d=3--> '0'",241,60,0.20130572,0.02491800,219,0.02190000
3473625,hetero,53,27,1,"',' --d=2--> '2'",'1' --d=1--> '0',240,65,0.28759839,0.05928272,251,0.02510000
9961696,hetero,152,28,0,'1' --d=2--> ' ','2' --d=2--> '1',240,65,0.23520508,0.05928272,278,0.02780000
1966296,hetero,30,27,0,"',' --d=3--> '0'",'1' --d=1--> '0',239,65,0.26184748,0.06345809,250,0.02500000
4325417,hetero,66,5,1,' ' --d=2--> '5',' ' --d=1--> '2',239,44,0.25832337,0.32673954,244,0.02440000
51380224,hetero,784,0,0,' is' --d=1--> ' one',' of' --d=1--> ' the',238,63,0.54797753,0.03639843,275,0.02750000
202248,hetero,3,705,0,' ' --d=1--> '1','9' --d=1--> '3',238,67,0.29796600,0.09795632,165,0.01650000
3474289,hetero,53,110,1,"',' --d=2--> '2'",'1' --d=1--> '3',237,41,0.33753478,0.38895370,220,0.02200000
1966960,hetero,30,110,0,"',' --d=3--> '0'",'1' --d=1--> '3',237,41,0.30847748,0.38895370,220,0.02200000
3932328,hetero,60,21,0,' ' --d=2--> '2',"',' --d=1--> ' '",237,60,0.29239421,0.00818120,247,0.02470000
10354729,hetero,158,5,1,' ' --d=2--> '7',' ' --d=1--> '2',236,46,0.29197308,0.26965603,245,0.02450000
5898305,hetero,90,8,1,' ' --d=3--> ' ','0' --d=1--> '0',236,64,0.24646637,0.06058565,209,0.02090000
13500480,hetero,206,8,0,'0' --d=3--> '2','0' --d=1--> '0',236,47,0.21680002,0.24814983,215,0.02150000
4325616,hetero,66,30,0,' ' --d=2--> '5',"',' --d=3--> '0'",235,41,0.29825407,0.38047907,230,0.02300000
3932209,hetero,60,6,1,' ' --d=2--> '2',' ' --d=2--> '0',235,65,0.25623909,0.08033613,255,0.02550000
2555970,hetero,39,8,2,'0' --d=2--> '0','0' --d=1--> '0',235,102,0.20306593,0.53092168,108,0.01080000
14750624,hetero,225,628,0,' I' --d=1--> ' don',"""'t"" --d=1--> ' know'",234,62,0.68747827,0.03734765,258,0.02580000
262168,hetero,4,3,0,' in' --d=1--> ' the',' ' --d=1--> '1',234,61,0.27420970,0.02108712,248,0.02480000
200584,hetero,3,497,0,' ' --d=1--> '1','9' --d=2--> '1',234,97,0.27209473,0.48492424,240,0.02400000
393808,hetero,6,74,0,' ' --d=2--> '0','1' --d=3--> ' ',234,52,0.17809861,0.13854302,201,0.02010000
49681168,hetero,758,610,0,'0' --d=3--> '-','0' --d=2--> '-',233,46,0.57753285,0.25686268,106,0.01060000
463634,hetero,7,610,2,'2' --d=1--> '0','0' --d=2--> '-',233,45,0.36205044,0.27884159,105,0.01050000
33358032,hetero,509,26,0,'3' --d=3--> '2','0' --d=1--> '1',233,49,0.33283325,0.19368378,213,0.02130000
7733306,hetero,118,7,2,' ' --d=2--> '6','2' --d=1--> '0',233,68,0.24182615,0.13400363,272,0.02720000
54460440,hetero,831,3,0,'1' --d=2--> ' at',' ' --d=1--> '1',232,84,0.37679748,0.34961380,111,0.01110000
1378872,hetero,21,327,0,"',' --d=1--> ' '",'2' --d=3--> '5',232,45,0.28156966,0.27454051,205,0.02050000
3146152,hetero,48,53,0,' ' --d=2--> '1',"',' --d=2--> '2'",230,63,0.31084340,0.07058979,263,0.02630000
10354737,hetero,158,6,1,' ' --d=2--> '7',' ' --d=2--> '0',230,45,0.29143799,0.26588244,239,0.02390000
9961681,hetero,152,26,1,'1' --d=2--> ' ','0' --d=1--> '1',230,61,0.23853923,0.03832893,269,0.02690000
4325442,hetero,66,8,2,' ' --d=2--> '5','0' --d=1--> '0',229,39,0.21841616,0.40462598,187,0.01870000
3475960,hetero,53,319,0,"',' --d=2--> '2'",'0' --d=2--> '5',228,45,0.33982066,0.25714876,201,0.02010000
1378809,hetero,21,319,1,"',' --d=1--> ' '",'0' --d=2--> '5',228,46,0.31420858,0.23516986,202,0.02020000
1572914,hetero,24,6,2,' ' --d=1--> '3',' ' --d=2--> '0',228,67,0.16395471,0.14088137,266,0.02660000
7012410,hetero,107,7,2,' ' --d=2--> '8','2' --d=1--> '0',227,53,0.24083064,0.08912373,249,0.02490000
459352,hetero,7,75,0,'2' --d=1--> '0','0' --d=3--> '0',227,45,0.15267778,0.25275315,144,0.01440000
1376315,hetero,21,7,3,"',' --d=1--> ' '",'2' --d=1--> '0',225,49,0.30705352,0.15874573,178,0.01780000
21299424,hetero,325,28,0,'3' --d=2--> ' ','2' --d=2--> '1',225,45,0.28885374,0.24390354,204,0.02040000
3932400,hetero,60,30,0,' ' --d=2--> '2',"',' --d=3--> '0'",225,55,0.27575876,0.04323284,238,0.02380000
524355,self,8,8,3,'0' --d=1--> '0','0' --d=1--> '0',225,69,0.24114644,0.18354048,144,0.01440000
5636154,hetero,86,7,2,' ' --d=2--> '4','2' --d=1--> '0',225,46,0.23265090,0.22192463,242,0.02420000
4653120,hetero,71,8,0,'1' --d=3--> '0','0' --d=1--> '0',224,51,0.19301579,0.11428604,216,0.02160000
21299409,hetero,325,26,1,'3' --d=2--> ' ','0' --d=1--> '1',223,44,0.30144770,0.25744776,201,0.02010000
1379488,hetero,21,404,0,"',' --d=1--> ' '",'2' --d=3--> '6',223,59,0.29051273,0.03590005,204,0.02040000
37748802,hetero,576,8,2,' $' --d=2--> '0','0' --d=1--> '0',222,52,0.38449047,0.08589929,123,0.01230000
1378890,hetero,21,329,2,"',' --d=1--> ' '",'0' --d=1--> '8',222,46,0.29445518,0.20850161,205,0.02050000
54462977,hetero,831,320,1,'1' --d=2--> ' at','1' --d=2--> ':',221,81,0.53294742,0.36182083,108,0.01080000
1842353,hetero,28,918,1,'2' --d=2--> '1','-' --d=3--> '-',221,43,0.52316696,0.27142821,88,0.00880000
3476536,hetero,53,391,0,"',' --d=2--> '2'",'0' --d=2--> '6',221,59,0.34548700,0.04490912,201,0.02010000
1711281,hetero,26,918,1,'0' --d=1--> '1','-' --d=3--> '-',220,43,0.50729480,0.26689305,87,0.00870000
7733289,hetero,118,5,1,' ' --d=2--> '6',' ' --d=1--> '2',220,67,0.27763762,0.17659945,259,0.02590000
5898512,hetero,90,34,0,' ' --d=3--> ' ','2' --d=2--> '0',220,55,0.24981185,0.02075999,191,0.01910000
1379385,hetero,21,391,1,"',' --d=1--> ' '",'0' --d=2--> '6',219,59,0.32148401,0.05400009,200,0.02000000
30015544,hetero,458,7,0,'3' --d=3--> ' ','2' --d=1--> '0',219,49,0.25823914,0.13171706,239,0.02390000
3476041,hetero,53,329,1,"',' --d=2--> '2'",'0' --d=1--> '8',218,46,0.36879813,0.19031929,201,0.02010000
1968712,hetero,30,329,0,"',' --d=3--> '0'",'0' --d=1--> '8',218,46,0.34174136,0.19031929,201,0.02010000
1706498,hetero,26,320,2,'0' --d=1--> '1','1' --d=2--> ':',218,47,0.32870809,0.16881309,150,0.01500000
1048642,hetero,16,8,2,' ' --d=3--> '0','0' --d=1--> '0',218,46,0.24737439,0.19031929,211,0.02110000
13107265,hetero,200,8,1,'0' --d=2--> ' ','0' --d=1--> '0',218,40,0.23288040,0.33008123,199,0.01990000
8193536,hetero,125,192,0,' in' --d=1--> ' ','1' --d=2--> '9',217,59,0.40160731,0.06317447,232,0.02320000
5636137,hetero,86,5,1,' ' --d=2--> '4',' ' --d=1--> '2',216,46,0.26825382,0.18110264,234,0.02340000
394432,hetero,6,152,0,' ' --d=2--> '0','1' --d=2--> ' ',216,36,0.18976775,0.42622509,149,0.01490000
266192,hetero,4,506,0,' in' --d=1--> ' the',' United' --d=1--> ' States',214,36,0.57334422,0.41692270,199,0.01990000
7733297,hetero,118,6,1,' ' --d=2--> '6',' ' --d=2--> '0',214,66,0.27686320,0.18921310,254,0.02540000
393529,hetero,6,39,1,' ' --d=2--> '0','0' --d=2--> '0',213,65,0.14598989,0.17862948,203,0.02030000
330168,hetero,5,311,0,' ' --d=1--> '2','0' --d=1--> '2',212,45,0.18896478,0.18438941,161,0.01610000
64684241,hetero,987,26,1,'/' --d=3--> '/','0' --d=1--> '1',211,53,0.41675695,0.01603184,99,0.00990000
64684256,hetero,987,28,0,'/' --d=3--> '/','2' --d=2--> '1',211,53,0.37114099,0.01603184,99,0.00990000
4325544,hetero,66,21,0,' ' --d=2--> '5',"',' --d=1--> ' '",211,44,0.29052486,0.20213412,212,0.02120000
328897,hetero,5,152,1,' ' --d=1--> '2','1' --d=2--> ' ',211,37,0.19502296,0.37540584,146,0.01460000
31722960,hetero,484,442,0,'.' --d=1--> ' For',"' example' --d=1--> ','",210,38,0.85588089,0.34398700,215,0.02150000
1384033,hetero,21,972,1,"',' --d=1--> ' '",'0' --d=3--> '\n',210,31,0.39309587,0.54758595,116,0.01160000
3481184,hetero,53,972,0,"',' --d=2--> '2'",'0' --d=3--> '\n',210,31,0.38797721,0.54758595,116,0.01160000
3932584,hetero,60,53,0,' ' --d=2--> '2',"',' --d=2--> '2'",210,50,0.31398827,0.06955015,219,0.02190000
15073504,hetero,230,28,0,'2' --d=2--> ' ','2' --d=2--> '1',210,57,0.24897151,0.06147811,227,0.02270000
7733416,hetero,118,21,0,' ' --d=2--> '6',"',' --d=1--> ' '",209,85,0.31425467,0.46585138,246,0.02460000
5636264,hetero,86,21,0,' ' --d=2--> '4',"',' --d=1--> ' '",209,44,0.31178984,0.19261024,222,0.02220000
10354928,hetero,158,30,0,' ' --d=2--> '7',"',' --d=3--> '0'",209,44,0.30859869,0.19261024,217,0.02170000
459890,hetero,7,142,2,'2' --d=1--> '0',' ' --d=1--> '0',209,39,0.23577199,0.31323823,138,0.01380000
198024,hetero,3,177,0,' ' --d=1--> '1','0' --d=1--> '.',209,62,0.16857127,0.15033451,208,0.02080000
1572906,hetero,24,5,2,' ' --d=1--> '3',' ' --d=1--> '2',209,58,0.12527653,0.08364313,242,0.02420000
10354856,hetero,158,21,0,' ' --d=2--> '7',"',' --d=1--> ' '",208,43,0.31649772,0.21080359,218,0.02180000
1379026,hetero,21,346,2,"',' --d=1--> ' '",'0' --d=1--> '7',208,28,0.28955271,0.63979919,163,0.01630000
462576,hetero,7,478,0,'2' --d=1--> '0','0' --d=1--> '3',208,59,0.27235343,0.10553374,193,0.01930000
5636145,hetero,86,6,1,' ' --d=2--> '4',' ' --d=2--> '0',208,47,0.26600066,0.12185610,227,0.02270000
393426,hetero,6,26,2,' ' --d=2--> '0','0' --d=1--> '1',208,57,0.13780803,0.07104756,232,0.02320000
264242,hetero,4,262,2,' in' --d=1--> ' the','9' --d=2--> '0',207,41,0.33473069,0.25361235,196,0.01960000
1114370,hetero,17,32,2,' ' --d=2--> '.',' ' --d=1--> ' ',207,77,0.31725590,0.37662100,79,0.00790000
5505192,hetero,84,21,0,' ' --d=2--> '3',"',' --d=1--> ' '",207,51,0.29827838,0.03535878,215,0.02150000
1048889,hetero,16,39,1,' ' --d=3--> '0','0' --d=2--> '0',207,44,0.27588470,0.18299478,193,0.01930000
15073489,hetero,230,26,1,'2' --d=2--> ' ','0' --d=1--> '1',207,58,0.26110754,0.09325859,225,0.02250000
65544,self,1,1,0,' the' --d=2--> ' of',' the' --d=2--> ' of',207,58,0.22132820,0.09325859,240,0.02400000
7733488,hetero,118,30,0,' ' --d=2--> '6',"',' --d=3--> '0'",206,59,0.30341296,0.11519565,239,0.02390000
2424881,hetero,37,6,1,' ' --d=2--> '9',' ' --d=2--> '0',206,52,0.20812030,0.01109807,238,0.02380000
5768624,hetero,88,182,0,' one' --d=1--> ' of',' the' --d=1--> ' most',205,53,0.66039070,0.01281631,234,0.02340000
7997952,hetero,122,320,0,'0' --d=3--> ' ','1' --d=2--> ':',205,50,0.37327603,0.04545260,163,0.01630000
399184,hetero,6,746,0,' ' --d=2--> '0','%' --d=1--> ' of',205,33,0.29347032,0.46096804,200,0.02000000
1836641,hetero,28,204,1,'2' --d=2--> '1',' ' --d=3--> ':',204,27,0.38440746,0.65674875,129,0.01290000
1705569,hetero,26,204,1,'0' --d=1--> '1',' ' --d=3--> ':',204,39,0.36949103,0.28902397,130,0.01300000
7012393,hetero,107,5,1,' ' --d=2--> '8',' ' --d=1--> '2',204,51,0.27346448,0.02075999,232,0.02320000
5046338,hetero,77,8,2,'1' --d=2--> '0','0' --d=1--> '0',204,30,0.23476857,0.55138824,181,0.01810000
17,hetero,0,2,1,' of' --d=1--> ' the',"',' --d=1--> ' and'",204,52,0.17942597,0.00134190,238,0.02380000
589826,hetero,9,0,2,' to' --d=1--> ' the',' of' --d=1--> ' the',203,61,0.12328726,0.16320226,247,0.02470000
3476177,hetero,53,346,1,"',' --d=2--> '2'",'0' --d=1--> '7',202,27,0.36477941,0.64689646,158,0.01580000
1048641,hetero,16,8,1,' ' --d=3--> '0','0' --d=1--> '0',202,45,0.19279421,0.13607083,191,0.01910000
1968848,hetero,30,346,0,"',' --d=3--> '0'",'0' --d=1--> '7',201,27,0.33964217,0.64193367,157,0.01570000
5505264,hetero,84,30,0,' ' --d=2--> '3',"',' --d=3--> '0'",201,44,0.28523386,0.15358090,206,0.02060000
2424873,hetero,37,5,1,' ' --d=2--> '9',' ' --d=1--> '2',200,52,0.20053258,0.01846073,233,0.02330000
35722000,hetero,545,610,0,'1' --d=2--> '-','0' --d=2--> '-',199,40,0.54069062,0.23889099,87,0.00870000
72351794,hetero,1104,6,2,' May' --d=1--> ' ',' ' --d=2--> '0',199,28,0.30866627,0.59556594,173,0.01730000
72351786,hetero,1104,5,2,' May' --d=1--> ' ',' ' --d=1--> '2',199,28,0.28154869,0.59556594,173,0.01730000
7012401,hetero,107,6,1,' ' --d=2--> '8',' ' --d=2--> '0',199,48,0.27313485,0.05656944,225,0.02250000
80740402,hetero,1232,6,2,' June' --d=1--> ' ',' ' --d=2--> '0',198,48,0.32399557,0.05153164,183,0.01830000
461240,hetero,7,311,0,'2' --d=1--> '0','0' --d=1--> '2',198,44,0.23450625,0.13854302,168,0.01680000
1769712,hetero,27,30,0,'1' --d=1--> '0',"',' --d=3--> '0'",198,50,0.21724380,0.01070965,202,0.02020000
8650816,hetero,132,8,0,'1' --d=3--> '2','0' --d=1--> '0',198,60,0.18175650,0.17161191,197,0.01970000
5636336,hetero,86,30,0,' ' --d=2--> '4',"',' --d=3--> '0'",197,42,0.29420148,0.17999973,212,0.02120000
327739,hetero,5,7,3,' ' --d=1--> '2','2' --d=1--> '0',197,37,0.14066682,0.30675144,165,0.01650000
80740394,hetero,1232,5,2,' June' --d=1--> ' ',' ' --d=1--> '2',196,48,0.29542048,0.04137927,181,0.01810000
14755304,hetero,225,1213,0,' I' --d=1--> ' don',"""'t"" --d=1--> ' think'",195,40,0.69704498,0.21858573,216,0.02160000
2100440,hetero,32,411,0,' ' --d=1--> ' ','7' --d=1--> '.',195,64,0.39544288,0.25141790,227,0.02270000
327707,hetero,5,3,3,' ' --d=1--> '2',' ' --d=1--> '1',195,38,0.12082763,0.26987902,172,0.01720000
2494664,hetero,38,537,0,' at' --d=1--> ' the',' end' --d=1--> ' of',194,60,0.65461326,0.19202078,229,0.02290000
5505448,hetero,84,53,0,' ' --d=2--> '3',"',' --d=2--> '2'",194,43,0.32803553,0.14112367,199,0.01990000
1709569,hetero,26,704,1,'0' --d=1--> '1','-' --d=1--> '0',193,38,0.40700820,0.25956965,82,0.00820000
467160,hetero,7,1051,0,'2' --d=1--> '0','0' --d=2--> '\n',193,39,0.30996822,0.23359417,104,0.01040000
76415002,hetero,1166,3,2,""" '"" --d=1--> '1'",' ' --d=1--> '1',193,75,0.25187016,0.42033230,87,0.00870000
13107409,hetero,200,26,1,'0' --d=2--> ' ','0' --d=1--> '1',193,48,0.25005240,0.02595480,222,0.02220000
13107424,hetero,200,28,0,'0' --d=2--> ' ','2' --d=2--> '1',193,49,0.22543605,0.00533551,223,0.02230000
1840641,hetero,28,704,1,'2' --d=2--> '1','-' --d=1--> '0',192,38,0.42096314,0.25437484,81,0.00810000
78839832,hetero,1203,3,0,""" '"" --d=3--> ' at'",' ' --d=1--> '1',192,75,0.37665893,0.42552712,86,0.00860000
76422529,hetero,1166,944,1,""" '"" --d=1--> '1'",' at' --d=2--> '1',191,73,0.68066863,0.40372039,84,0.00840000
10355112,hetero,158,53,0,' ' --d=2--> '7',"',' --d=2--> '2'",191,39,0.34295532,0.22317741,200,0.02000000
7864386,hetero,120,8,2,'5' --d=1--> '0','0' --d=1--> '0',191,38,0.23390276,0.24915289,167,0.01670000
1572930,hetero,24,8,2,' ' --d=1--> '3','0' --d=1--> '0',191,47,0.11770233,0.03659145,155,0.01550000
461474,hetero,7,340,2,'2' --d=1--> '0',' ' --d=2--> ':',190,52,0.31295360,0.06975402,135,0.01350000
461314,hetero,7,320,2,'2' --d=1--> '0','1' --d=2--> ':',190,44,0.25350924,0.09730006,143,0.01430000
7733672,hetero,118,53,0,' ' --d=2--> '6',"',' --d=2--> '2'",189,57,0.33837420,0.16683863,222,0.02220000
2425000,hetero,37,21,0,' ' --d=2--> '9',"',' --d=1--> ' '",189,51,0.18681606,0.05561299,225,0.02250000
327723,self,5,5,3,' ' --d=1--> '2',' ' --d=1--> '2',189,43,0.13493058,0.11501252,169,0.01690000
