model_seed,step,set_name,layer,num_splits,seqs_per_split,tokens_per_split,cos_to_global_mean,cos_to_global_min,pairwise_cos_mean,pairwise_cos_min,pairwise_cos_median,winner_match_global_rate,pairwise_same_winner_rate,unique_common_winners,margin_mean,margin_std,margin_cv,norm_mean,norm_std,norm_cv
2,0,secondary,5,8,128,32768,0.9568517655134201,0.8924118280410767,0.9042357014758247,0.7495909333229065,0.928582489490509,1.0,1.0,1,0.054050210397690535,0.03573542836727232,0.6611524377858709,9.265330910682678,1.2494982439929798,0.13485737919541999
2,10,primary,0,8,128,32768,0.9979195818305016,0.996719241142273,0.9952500803130013,0.9923112392425537,0.9953316152095795,1.0,1.0,1,0.23637757077813148,0.031154171333243153,0.1317983395407894,15.465692281723022,0.3418732776329051,0.022105268319409316
2,10,primary,1,8,128,32768,0.9997123405337334,0.9993933439254761,0.9993425841842379,0.998713493347168,0.999422162771225,1.0,1.0,1,0.30827901139855385,0.006938439837648055,0.02250701339079422,21.449881553649902,0.19113345026694487,0.0089106995667499
2,10,primary,2,8,128,32768,0.9998554810881615,0.9997155666351318,0.9996696923460279,0.9993584752082825,0.9997137486934662,1.0,1.0,1,0.3240112029016018,0.009965066750195019,0.030755315436489048,21.927167654037476,0.1986171595281543,0.009058039901089674
2,10,primary,3,8,128,32768,0.9999107122421265,0.9998264312744141,0.9997960478067398,0.9996007084846497,0.999815046787262,1.0,1.0,1,0.6641187146306038,0.008512219565604048,0.012817316208802693,22.068803548812866,0.21449166218319474,0.00971922477395621
2,10,primary,4,8,128,32768,0.999944269657135,0.9998968243598938,0.9998726397752762,0.9997572898864746,0.9998852908611298,1.0,1.0,1,0.996776394546032,0.011613785920168688,0.011651345260295843,22.142711877822876,0.2275491937738756,0.010276482620079542
2,10,primary,5,8,128,32768,0.9999628886580467,0.9999340772628784,0.999915103827204,0.9998335838317871,0.9999225735664368,1.0,1.0,1,1.1751019060611725,0.010892930786265749,0.009269775438266282,22.1770179271698,0.23575747011991977,0.010630711076401551
2,10,secondary,0,8,128,32768,0.9930723011493683,0.9751553535461426,0.9842407745974404,0.9481494426727295,0.9910926222801208,1.0,1.0,1,0.21459627151489258,0.042719954587200286,0.19907128062211277,15.660929083824158,0.7677305278664105,0.04902202952054633
2,10,secondary,1,8,128,32768,0.9990905523300171,0.9965187907218933,0.9979222225291389,0.9936234354972839,0.9988420903682709,1.0,1.0,1,0.3111903443932533,0.03168809830913133,0.10182866814494368,21.51331329345703,0.13115762283072052,0.006096579408370827
2,10,secondary,2,8,128,32768,0.9995753467082977,0.9983094930648804,0.9990294745990208,0.9968820810317993,0.9994653463363647,1.0,1.0,1,0.33285602554678917,0.02465556172336363,0.07407275167352446,22.007728576660156,0.08517046064810124,0.003870025039223131
