size,method,step,task,source_layer,target_layer,target_token_offset,recall_k,correct,total,recall
L,baseline,352000,next_token,11,11,1,4,12310,16320,0.7542892156862745
L,baseline,352000,next_token,12,0,1,1,4135,16320,0.2533700980392157
L,baseline,352000,next_token,12,0,1,2,7330,16320,0.4491421568627451
L,baseline,352000,next_token,12,0,1,4,11781,16320,0.721875
L,baseline,352000,next_token,12,1,1,1,5585,16320,0.34221813725490197
L,baseline,352000,next_token,12,1,1,2,8650,16320,0.5300245098039216
L,baseline,352000,next_token,12,1,1,4,12478,16320,0.7645833333333333
L,baseline,352000,next_token,12,2,1,1,4909,16320,0.30079656862745097
L,baseline,352000,next_token,12,2,1,2,7773,16320,0.4762867647058823
L,baseline,352000,next_token,12,2,1,4,11687,16320,0.7161151960784313
L,baseline,352000,next_token,12,3,1,1,4082,16320,0.25012254901960784
L,baseline,352000,next_token,12,3,1,2,6788,16320,0.41593137254901963
L,baseline,352000,next_token,12,3,1,4,10941,16320,0.6704044117647059
L,baseline,352000,next_token,12,4,1,1,4414,16320,0.2704656862745098
L,baseline,352000,next_token,12,4,1,2,7100,16320,0.43504901960784315
L,baseline,352000,next_token,12,4,1,4,11080,16320,0.678921568627451
L,baseline,352000,next_token,12,5,1,1,4437,16320,0.271875
L,baseline,352000,next_token,12,5,1,2,7179,16320,0.43988970588235293
L,baseline,352000,next_token,12,5,1,4,11239,16320,0.6886642156862746
L,baseline,352000,next_token,12,6,1,1,5096,16320,0.3122549019607843
L,baseline,352000,next_token,12,6,1,2,7869,16320,0.48216911764705883
L,baseline,352000,next_token,12,6,1,4,11594,16320,0.7104166666666667
L,baseline,352000,next_token,12,7,1,1,4998,16320,0.30625
L,baseline,352000,next_token,12,7,1,2,7744,16320,0.4745098039215686
L,baseline,352000,next_token,12,7,1,4,11590,16320,0.710171568627451
L,baseline,352000,next_token,12,8,1,1,4927,16320,0.30189950980392155
L,baseline,352000,next_token,12,8,1,2,7690,16320,0.47120098039215685
L,baseline,352000,next_token,12,8,1,4,11568,16320,0.7088235294117647
L,baseline,352000,next_token,12,9,1,1,5121,16320,0.31378676470588235
L,baseline,352000,next_token,12,9,1,2,7854,16320,0.48125
L,baseline,352000,next_token,12,9,1,4,11482,16320,0.7035539215686275
L,baseline,352000,next_token,12,10,1,1,5608,16320,0.34362745098039216
L,baseline,352000,next_token,12,10,1,2,8576,16320,0.5254901960784314
L,baseline,352000,next_token,12,10,1,4,12289,16320,0.7530024509803922
L,baseline,352000,next_token,12,11,1,1,5888,16320,0.3607843137254902
L,baseline,352000,next_token,12,11,1,2,8831,16320,0.5411151960784314
L,baseline,352000,next_token,12,11,1,4,12385,16320,0.7588848039215687
L,baseline,352000,next_token,12,12,1,1,5395,16320,0.33057598039215685
L,baseline,352000,next_token,12,12,1,2,8166,16320,0.5003676470588235
L,baseline,352000,next_token,12,12,1,4,11841,16320,0.7255514705882353
L,baseline,352000,next_token,13,0,1,1,4290,16320,0.26286764705882354
L,baseline,352000,next_token,13,0,1,2,7413,16320,0.4542279411764706
L,baseline,352000,next_token,13,0,1,4,11792,16320,0.7225490196078431
L,baseline,352000,next_token,13,1,1,1,5706,16320,0.34963235294117645
L,baseline,352000,next_token,13,1,1,2,8764,16320,0.5370098039215686
L,baseline,352000,next_token,13,1,1,4,12577,16320,0.7706495098039216
L,baseline,352000,next_token,13,2,1,1,4929,16320,0.3020220588235294
L,baseline,352000,next_token,13,2,1,2,7867,16320,0.482046568627451
L,baseline,352000,next_token,13,2,1,4,11744,16320,0.7196078431372549
L,baseline,352000,next_token,13,3,1,1,4181,16320,0.25618872549019606
L,baseline,352000,next_token,13,3,1,2,6883,16320,0.42175245098039216
L,baseline,352000,next_token,13,3,1,4,11014,16320,0.6748774509803922
L,baseline,352000,next_token,13,4,1,1,4482,16320,0.2746323529411765
L,baseline,352000,next_token,13,4,1,2,7174,16320,0.4395833333333333
L,baseline,352000,next_token,13,4,1,4,11170,16320,0.6844362745098039
L,baseline,352000,next_token,13,5,1,1,4514,16320,0.276593137254902
L,baseline,352000,next_token,13,5,1,2,7357,16320,0.450796568627451
L,baseline,352000,next_token,13,5,1,4,11293,16320,0.6919730392156863
L,baseline,352000,next_token,13,6,1,1,5155,16320,0.3158700980392157
L,baseline,352000,next_token,13,6,1,2,7912,16320,0.48480392156862745
L,baseline,352000,next_token,13,6,1,4,11682,16320,0.7158088235294118
L,baseline,352000,next_token,13,7,1,1,5040,16320,0.3088235294117647
L,baseline,352000,next_token,13,7,1,2,7796,16320,0.4776960784313726
L,baseline,352000,next_token,13,7,1,4,11599,16320,0.7107230392156862
L,baseline,352000,next_token,13,8,1,1,4993,16320,0.3059436274509804
L,baseline,352000,next_token,13,8,1,2,7777,16320,0.476531862745098
L,baseline,352000,next_token,13,8,1,4,11544,16320,0.7073529411764706
L,baseline,352000,next_token,13,9,1,1,5234,16320,0.3207107843137255
L,baseline,352000,next_token,13,9,1,2,7970,16320,0.4883578431372549
L,baseline,352000,next_token,13,9,1,4,11540,16320,0.7071078431372549
L,baseline,352000,next_token,13,10,1,1,5846,16320,0.3582107843137255
L,baseline,352000,next_token,13,10,1,2,8776,16320,0.5377450980392157
L,baseline,352000,next_token,13,10,1,4,12367,16320,0.7577818627450981
L,baseline,352000,next_token,13,11,1,1,5934,16320,0.3636029411764706
L,baseline,352000,next_token,13,11,1,2,8882,16320,0.5442401960784313
L,baseline,352000,next_token,13,11,1,4,12457,16320,0.763296568627451
L,baseline,352000,next_token,13,12,1,1,5522,16320,0.3383578431372549
L,baseline,352000,next_token,13,12,1,2,8202,16320,0.5025735294117647
L,baseline,352000,next_token,13,12,1,4,11878,16320,0.7278186274509804
L,baseline,352000,next_token,13,13,1,1,5487,16320,0.3362132352941177
L,baseline,352000,next_token,13,13,1,2,8290,16320,0.5079656862745098
L,baseline,352000,next_token,13,13,1,4,11930,16320,0.7310049019607843
L,baseline,352000,next_token,14,0,1,1,4230,16320,0.25919117647058826
L,baseline,352000,next_token,14,0,1,2,7438,16320,0.4557598039215686
L,baseline,352000,next_token,14,0,1,4,11771,16320,0.7212622549019608
L,baseline,352000,next_token,14,1,1,1,5764,16320,0.35318627450980394
L,baseline,352000,next_token,14,1,1,2,8761,16320,0.5368259803921569
L,baseline,352000,next_token,14,1,1,4,12577,16320,0.7706495098039216
L,baseline,352000,next_token,14,2,1,1,5000,16320,0.30637254901960786
L,baseline,352000,next_token,14,2,1,2,7845,16320,0.4806985294117647
L,baseline,352000,next_token,14,2,1,4,11773,16320,0.7213848039215687
L,baseline,352000,next_token,14,3,1,1,4182,16320,0.25625
L,baseline,352000,next_token,14,3,1,2,6919,16320,0.4239583333333333
L,baseline,352000,next_token,14,3,1,4,11039,16320,0.6764093137254902
L,baseline,352000,next_token,14,4,1,1,4498,16320,0.27561274509803924
L,baseline,352000,next_token,14,4,1,2,7201,16320,0.4412377450980392
L,baseline,352000,next_token,14,4,1,4,11160,16320,0.6838235294117647
L,baseline,352000,next_token,14,5,1,1,4540,16320,0.27818627450980393
L,baseline,352000,next_token,14,5,1,2,7366,16320,0.4513480392156863
L,baseline,352000,next_token,14,5,1,4,11387,16320,0.6977328431372549
L,baseline,352000,next_token,14,6,1,1,5230,16320,0.32046568627450983
L,baseline,352000,next_token,14,6,1,2,8010,16320,0.49080882352941174
L,baseline,352000,next_token,14,6,1,4,11688,16320,0.7161764705882353
L,baseline,352000,next_token,14,7,1,1,5121,16320,0.31378676470588235
L,baseline,352000,next_token,14,7,1,2,7805,16320,0.47824754901960786
L,baseline,352000,next_token,14,7,1,4,11648,16320,0.7137254901960784
L,baseline,352000,next_token,14,8,1,1,5011,16320,0.307046568627451
L,baseline,352000,next_token,14,8,1,2,7853,16320,0.4811887254901961
L,baseline,352000,next_token,14,8,1,4,11664,16320,0.7147058823529412
L,baseline,352000,next_token,14,9,1,1,5265,16320,0.3226102941176471
L,baseline,352000,next_token,14,9,1,2,8105,16320,0.4966299019607843
L,baseline,352000,next_token,14,9,1,4,11677,16320,0.7155024509803921
L,baseline,352000,next_token,14,10,1,1,5814,16320,0.35625
L,baseline,352000,next_token,14,10,1,2,8752,16320,0.5362745098039216
L,baseline,352000,next_token,14,10,1,4,12348,16320,0.7566176470588235
L,baseline,352000,next_token,14,11,1,1,6123,16320,0.37518382352941176
L,baseline,352000,next_token,14,11,1,2,9015,16320,0.5523897058823529
L,baseline,352000,next_token,14,11,1,4,12535,16320,0.7680759803921569
L,baseline,352000,next_token,14,12,1,1,5554,16320,0.3403186274509804
L,baseline,352000,next_token,14,12,1,2,8337,16320,0.5108455882352941
L,baseline,352000,next_token,14,12,1,4,11921,16320,0.730453431372549
L,baseline,352000,next_token,14,13,1,1,5558,16320,0.3405637254901961
L,baseline,352000,next_token,14,13,1,2,8335,16320,0.5107230392156863
L,baseline,352000,next_token,14,13,1,4,12007,16320,0.7357230392156863
L,baseline,352000,next_token,14,14,1,1,5932,16320,0.36348039215686273
L,baseline,352000,next_token,14,14,1,2,8695,16320,0.5327818627450981
L,baseline,352000,next_token,14,14,1,4,12178,16320,0.7462009803921569
L,baseline,352000,next_token,15,0,1,1,4366,16320,0.26752450980392156
L,baseline,352000,next_token,15,0,1,2,7516,16320,0.4605392156862745
L,baseline,352000,next_token,15,0,1,4,11930,16320,0.7310049019607843
L,baseline,352000,next_token,15,1,1,1,5839,16320,0.35778186274509804
L,baseline,352000,next_token,15,1,1,2,8863,16320,0.5430759803921569
L,baseline,352000,next_token,15,1,1,4,12676,16320,0.7767156862745098
L,baseline,352000,next_token,15,2,1,1,5009,16320,0.30692401960784316
L,baseline,352000,next_token,15,2,1,2,7850,16320,0.4810049019607843
L,baseline,352000,next_token,15,2,1,4,11839,16320,0.7254289215686275
L,baseline,352000,next_token,15,3,1,1,4245,16320,0.2601102941176471
L,baseline,352000,next_token,15,3,1,2,6979,16320,0.4276348039215686
L,baseline,352000,next_token,15,3,1,4,11073,16320,0.6784926470588235
L,baseline,352000,next_token,15,4,1,1,4529,16320,0.2775122549019608
L,baseline,352000,next_token,15,4,1,2,7277,16320,0.4458946078431373
L,baseline,352000,next_token,15,4,1,4,11181,16320,0.685110294117647
L,baseline,352000,next_token,15,5,1,1,4585,16320,0.2809436274509804
L,baseline,352000,next_token,15,5,1,2,7394,16320,0.4530637254901961
L,baseline,352000,next_token,15,5,1,4,11442,16320,0.7011029411764705
L,baseline,352000,next_token,15,6,1,1,5344,16320,0.32745098039215687
L,baseline,352000,next_token,15,6,1,2,8117,16320,0.4973651960784314
L,baseline,352000,next_token,15,6,1,4,11772,16320,0.7213235294117647
L,baseline,352000,next_token,15,7,1,1,5161,16320,0.3162377450980392
L,baseline,352000,next_token,15,7,1,2,7913,16320,0.48486519607843137
L,baseline,352000,next_token,15,7,1,4,11678,16320,0.7155637254901961
L,baseline,352000,next_token,15,8,1,1,5091,16320,0.3119485294117647
L,baseline,352000,next_token,15,8,1,2,7915,16320,0.4849877450980392
L,baseline,352000,next_token,15,8,1,4,11674,16320,0.7153186274509804
L,baseline,352000,next_token,15,9,1,1,5376,16320,0.32941176470588235
L,baseline,352000,next_token,15,9,1,2,8144,16320,0.49901960784313726
L,baseline,352000,next_token,15,9,1,4,11681,16320,0.7157475490196078
L,baseline,352000,next_token,15,10,1,1,5884,16320,0.3605392156862745
L,baseline,352000,next_token,15,10,1,2,8795,16320,0.5389093137254902
L,baseline,352000,next_token,15,10,1,4,12397,16320,0.7596200980392157
L,baseline,352000,next_token,15,11,1,1,6126,16320,0.37536764705882353
L,baseline,352000,next_token,15,11,1,2,9060,16320,0.5551470588235294
L,baseline,352000,next_token,15,11,1,4,12503,16320,0.7661151960784314
L,baseline,352000,next_token,15,12,1,1,5634,16320,0.3452205882352941
L,baseline,352000,next_token,15,12,1,2,8379,16320,0.5134191176470588
L,baseline,352000,next_token,15,12,1,4,11888,16320,0.7284313725490196
L,baseline,352000,next_token,15,13,1,1,5695,16320,0.3489583333333333
L,baseline,352000,next_token,15,13,1,2,8398,16320,0.5145833333333333
L,baseline,352000,next_token,15,13,1,4,11992,16320,0.7348039215686275
L,baseline,352000,next_token,15,14,1,1,6089,16320,0.37310049019607844
L,baseline,352000,next_token,15,14,1,2,8811,16320,0.539889705882353
L,baseline,352000,next_token,15,14,1,4,12242,16320,0.7501225490196078
L,baseline,352000,next_token,15,15,1,1,5252,16320,0.3218137254901961
L,baseline,352000,next_token,15,15,1,2,8061,16320,0.4939338235294118
L,baseline,352000,next_token,15,15,1,4,11828,16320,0.7247549019607843
L,baseline,352000,next_token,16,0,1,1,4437,16320,0.271875
L,baseline,352000,next_token,16,0,1,2,7638,16320,0.46801470588235294
L,baseline,352000,next_token,16,0,1,4,11967,16320,0.7332720588235294
L,baseline,352000,next_token,16,1,1,1,5942,16320,0.36409313725490194
L,baseline,352000,next_token,16,1,1,2,9013,16320,0.5522671568627451
L,baseline,352000,next_token,16,1,1,4,12766,16320,0.7822303921568627
L,baseline,352000,next_token,16,2,1,1,5183,16320,0.31758578431372547
L,baseline,352000,next_token,16,2,1,2,8059,16320,0.49381127450980394
L,baseline,352000,next_token,16,2,1,4,11939,16320,0.7315563725490196
L,baseline,352000,next_token,16,3,1,1,4334,16320,0.2655637254901961
L,baseline,352000,next_token,16,3,1,2,7112,16320,0.4357843137254902
L,baseline,352000,next_token,16,3,1,4,11086,16320,0.6792892156862745
L,baseline,352000,next_token,16,4,1,1,4557,16320,0.2792279411764706
L,baseline,352000,next_token,16,4,1,2,7356,16320,0.45073529411764707
L,baseline,352000,next_token,16,4,1,4,11255,16320,0.6896446078431373
L,baseline,352000,next_token,16,5,1,1,4712,16320,0.2887254901960784
L,baseline,352000,next_token,16,5,1,2,7462,16320,0.45723039215686273
L,baseline,352000,next_token,16,5,1,4,11495,16320,0.7043504901960784
L,baseline,352000,next_token,16,6,1,1,5425,16320,0.3324142156862745
L,baseline,352000,next_token,16,6,1,2,8226,16320,0.5040441176470588
L,baseline,352000,next_token,16,6,1,4,11808,16320,0.7235294117647059
L,baseline,352000,next_token,16,7,1,1,5258,16320,0.32218137254901963
L,baseline,352000,next_token,16,7,1,2,7976,16320,0.4887254901960784
L,baseline,352000,next_token,16,7,1,4,11742,16320,0.7194852941176471
L,baseline,352000,next_token,16,8,1,1,5194,16320,0.3182598039215686
L,baseline,352000,next_token,16,8,1,2,7957,16320,0.4875612745098039
L,baseline,352000,next_token,16,8,1,4,11706,16320,0.7172794117647059
L,baseline,352000,next_token,16,9,1,1,5416,16320,0.3318627450980392
L,baseline,352000,next_token,16,9,1,2,8206,16320,0.5028186274509804
L,baseline,352000,next_token,16,9,1,4,11743,16320,0.719546568627451
L,baseline,352000,next_token,16,10,1,1,5930,16320,0.3633578431372549
L,baseline,352000,next_token,16,10,1,2,8899,16320,0.545281862745098
L,baseline,352000,next_token,16,10,1,4,12504,16320,0.7661764705882353
L,baseline,352000,next_token,16,11,1,1,6285,16320,0.3851102941176471
L,baseline,352000,next_token,16,11,1,2,9109,16320,0.5581495098039215
L,baseline,352000,next_token,16,11,1,4,12585,16320,0.7711397058823529
L,baseline,352000,next_token,16,12,1,1,5726,16320,0.3508578431372549
L,baseline,352000,next_token,16,12,1,2,8444,16320,0.5174019607843138
L,baseline,352000,next_token,16,12,1,4,12019,16320,0.7364583333333333
L,baseline,352000,next_token,16,13,1,1,5845,16320,0.3581495098039216
L,baseline,352000,next_token,16,13,1,2,8601,16320,0.5270220588235294
L,baseline,352000,next_token,16,13,1,4,12134,16320,0.7435049019607843
L,baseline,352000,next_token,16,14,1,1,6116,16320,0.3747549019607843
L,baseline,352000,next_token,16,14,1,2,8891,16320,0.5447916666666667
L,baseline,352000,next_token,16,14,1,4,12293,16320,0.7532475490196079
L,baseline,352000,next_token,16,15,1,1,5410,16320,0.3314950980392157
L,baseline,352000,next_token,16,15,1,2,8202,16320,0.5025735294117647
L,baseline,352000,next_token,16,15,1,4,11968,16320,0.7333333333333333
L,baseline,352000,next_token,16,16,1,1,5589,16320,0.34246323529411765
L,baseline,352000,next_token,16,16,1,2,8411,16320,0.5153799019607843
L,baseline,352000,next_token,16,16,1,4,11976,16320,0.7338235294117647
L,baseline,352000,next_token,17,0,1,1,4608,16320,0.2823529411764706
L,baseline,352000,next_token,17,0,1,2,7744,16320,0.4745098039215686
L,baseline,352000,next_token,17,0,1,4,12021,16320,0.7365808823529412
L,baseline,352000,next_token,17,1,1,1,6065,16320,0.3716299019607843
L,baseline,352000,next_token,17,1,1,2,9161,16320,0.5613357843137254
L,baseline,352000,next_token,17,1,1,4,12878,16320,0.7890931372549019
L,baseline,352000,next_token,17,2,1,1,5154,16320,0.31580882352941175
L,baseline,352000,next_token,17,2,1,2,8065,16320,0.49417892156862747
L,baseline,352000,next_token,17,2,1,4,12015,16320,0.7362132352941176
L,baseline,352000,next_token,17,3,1,1,4403,16320,0.26979166666666665
L,baseline,352000,next_token,17,3,1,2,7120,16320,0.4362745098039216
L,baseline,352000,next_token,17,3,1,4,11198,16320,0.6861519607843137
L,baseline,352000,next_token,17,4,1,1,4665,16320,0.2858455882352941
L,baseline,352000,next_token,17,4,1,2,7461,16320,0.4571691176470588
L,baseline,352000,next_token,17,4,1,4,11392,16320,0.6980392156862745
L,baseline,352000,next_token,17,5,1,1,4760,16320,0.2916666666666667
L,baseline,352000,next_token,17,5,1,2,7534,16320,0.4616421568627451
L,baseline,352000,next_token,17,5,1,4,11512,16320,0.7053921568627451
L,baseline,352000,next_token,17,6,1,1,5455,16320,0.33425245098039214
L,baseline,352000,next_token,17,6,1,2,8259,16320,0.5060661764705883
L,baseline,352000,next_token,17,6,1,4,11897,16320,0.7289828431372549
L,baseline,352000,next_token,17,7,1,1,5280,16320,0.3235294117647059
L,baseline,352000,next_token,17,7,1,2,8087,16320,0.49552696078431374
L,baseline,352000,next_token,17,7,1,4,11840,16320,0.7254901960784313
L,baseline,352000,next_token,17,8,1,1,5196,16320,0.31838235294117645
L,baseline,352000,next_token,17,8,1,2,7978,16320,0.48884803921568626
L,baseline,352000,next_token,17,8,1,4,11743,16320,0.719546568627451
L,baseline,352000,next_token,17,9,1,1,5487,16320,0.3362132352941177
L,baseline,352000,next_token,17,9,1,2,8294,16320,0.5082107843137255
L,baseline,352000,next_token,17,9,1,4,11868,16320,0.7272058823529411
L,baseline,352000,next_token,17,10,1,1,6105,16320,0.3740808823529412
L,baseline,352000,next_token,17,10,1,2,9093,16320,0.5571691176470588
L,baseline,352000,next_token,17,10,1,4,12612,16320,0.7727941176470589
L,baseline,352000,next_token,17,11,1,1,6327,16320,0.3876838235294118
L,baseline,352000,next_token,17,11,1,2,9174,16320,0.5621323529411765
