variant,router_metric,seed,step,source_variant,cancel_active,slot_to_expert_NMI,per_slot_route_purity,max_load,load_entropy_norm,active_experts,target_accuracy,cross_entropy_loss,slot_component_variance_ratio,position_component_variance_ratio,residual_component_variance_ratio,alpha,cancel_until
R2P2_alpha_0.6,dot_product,20260521,5,original,0,0.5951437789499552,0.9249999970197678,0.675000011920929,0.615948468811162,4,0.525,1.5290559872984886,0.6202450394630432,0.28767380118370056,0.09208113700151443,0.6,
R2P2_alpha_0.6,dot_product,20260521,10,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.25917526967823507,0.9053636789321899,0.06098992004990578,0.03364643082022667,0.6,
R2P2_alpha_0.6,dot_product,20260521,20,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.01840520789846778,0.9647368788719177,0.018987689167261124,0.0162754338234663,0.6,
R2P2_alpha_0.6,dot_product,20260521,50,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.0042278642999008294,0.9849942922592163,0.006080610677599907,0.008925040252506733,0.6,
R2P2_alpha_0.6,dot_product,20260521,1600,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,3.13366277168825e-05,0.9890854954719543,0.003462812164798379,0.00745171494781971,0.6,
R2P2_alpha_0.6,dot_product,20260522,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.5423207342624665,0.24910278618335724,0.6413460969924927,0.10955111682415009,0.6,
R2P2_alpha_0.6,dot_product,20260522,1,original,0,0.5537753884409516,0.7500000149011612,0.550000011920929,0.8407481956324953,4,0.125,3.0822242975234984,0.3053124248981476,0.5965752005577087,0.09811238199472427,0.6,
R2P2_alpha_0.6,dot_product,20260522,2,original,0,0.4020886557042136,0.7500000149011612,0.699999988079071,0.659517650671829,4,0.375,2.6803246930241587,0.3978019058704376,0.5163106918334961,0.08588756620883942,0.6,
R2P2_alpha_0.6,dot_product,20260522,5,original,0,0.5699862657165133,0.8500000014901161,0.574999988079071,0.6591185219348391,3,0.675,1.5422479335218668,0.6802548766136169,0.27166056632995605,0.048084601759910583,0.6,
R2P2_alpha_0.6,dot_product,20260522,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.331757527962327,0.8978544473648071,0.0782727375626564,0.02387283742427826,0.6,
R2P2_alpha_0.6,dot_product,20260522,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.022464967996347694,0.9770649075508118,0.012150127440690994,0.010784910060465336,0.6,
R2P2_alpha_0.6,dot_product,20260522,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.0047740665671881285,0.9898778200149536,0.0044710151851177216,0.005651249550282955,0.6,
R2P2_alpha_0.6,dot_product,20260522,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.163466417390737e-05,0.9979791641235352,0.0005570260691456497,0.001463918830268085,0.6,
R2P2_alpha_0.6,dot_product,20260523,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.025,3.4044572591781614,0.20814839005470276,0.7135859727859497,0.07826564460992813,0.6,
R2P2_alpha_0.6,dot_product,20260523,1,original,0,0.8340170934575095,0.9249999970197678,0.42500001192092896,0.9024600423109934,4,0.25,2.930126976966858,0.2149958461523056,0.6999963521957397,0.08500785380601883,0.6,
R2P2_alpha_0.6,dot_product,20260523,2,original,0,0.6591363499301047,0.875,0.574999988079071,0.7513267622209576,4,0.5,2.526116022467613,0.25448212027549744,0.6467539072036743,0.09876397997140884,0.6,
R2P2_alpha_0.6,dot_product,20260523,5,original,0,0.6525591414734523,0.8999999910593033,0.4749999940395355,0.7240593428832865,4,0.775,1.4769384667277337,0.5330011248588562,0.37121492624282837,0.09578381478786469,0.6,
R2P2_alpha_0.6,dot_product,20260523,10,original,0,0.7856854705501443,0.9500000029802322,0.44999998807907104,0.8318180824777693,4,1.0,0.2849209103733301,0.8774277567863464,0.08987745642662048,0.03269483149051666,0.6,
R2P2_alpha_0.6,dot_product,20260523,20,original,0,0.8618387297192593,0.9000000059604645,0.3499999940395355,0.9703226765149491,4,1.0,0.018807281833142044,0.9803748726844788,0.008961415849626064,0.010663815774023533,0.6,
R2P2_alpha_0.6,dot_product,20260523,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004190200922312215,0.9889290928840637,0.004330330528318882,0.006740535609424114,0.6,
R2P2_alpha_0.6,dot_product,20260523,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.165551306665293e-05,0.996429443359375,0.0011120510753244162,0.0024584135971963406,0.6,
R2P2_alpha_0.6,dot_product,20260524,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.4936744034290315,0.33783119916915894,0.5649762749671936,0.09719250351190567,0.6,
R2P2_alpha_0.6,dot_product,20260524,1,original,0,0.785685470550144,0.9500000029802322,0.44999998807907104,0.8318180824777693,4,0.15,3.0099318623542786,0.30473560094833374,0.6099695563316345,0.0852949246764183,0.6,
R2P2_alpha_0.6,dot_product,20260524,2,original,0,0.7453838340382948,0.9000000059604645,0.4000000059604645,0.7794358646519514,3,0.25,2.5801890552043916,0.33652007579803467,0.5806218385696411,0.08285806328058243,0.6,
R2P2_alpha_0.6,dot_product,20260524,5,original,0,0.7744952575923134,0.9500000029802322,0.44999998807907104,0.7697455881804118,3,0.85,1.3877445966005326,0.5500752925872803,0.3691946268081665,0.08073007315397263,0.6,
R2P2_alpha_0.6,dot_product,20260524,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.26487943399697544,0.8610232472419739,0.10483897477388382,0.03413777053356171,0.6,
R2P2_alpha_0.6,dot_product,20260524,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.024688756139948965,0.9762014746665955,0.01371027436107397,0.010088276118040085,0.6,
R2P2_alpha_0.6,dot_product,20260524,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.00466014237026684,0.9872225522994995,0.006931306794285774,0.0058461809530854225,0.6,
R2P2_alpha_0.6,dot_product,20260524,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.2227699239228966e-05,0.9960187077522278,0.0017055491916835308,0.0022757169790565968,0.6,
R2P2_alpha_0.6,dot_product,20260525,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.25,3.4064740359783174,0.23901046812534332,0.6499563455581665,0.11103326082229614,0.6,
R2P2_alpha_0.6,dot_product,20260525,1,original,0,0.7653912339736928,0.8999999910593033,0.44999998807907104,0.8914372442605689,4,0.275,2.940916121006012,0.280332088470459,0.6021398901939392,0.11752799153327942,0.6,
R2P2_alpha_0.6,dot_product,20260525,2,original,0,0.5789816528667865,0.8499999940395355,0.6000000238418579,0.7349866045711567,4,0.475,2.5556625217199325,0.32837823033332825,0.5399125814437866,0.13170912861824036,0.6,
R2P2_alpha_0.6,dot_product,20260525,5,original,0,0.21098066447046881,0.875,0.875,0.3669027138625155,4,0.475,1.7292222470045089,0.5674811005592346,0.3113543689250946,0.12116460502147675,0.6,
R2P2_alpha_0.6,dot_product,20260525,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.3291544007137418,0.9125676155090332,0.06096017733216286,0.026472220197319984,0.6,
R2P2_alpha_0.6,dot_product,20260525,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.018614677665755152,0.9933009147644043,0.004797293804585934,0.0019017686136066914,0.6,
R2P2_alpha_0.6,dot_product,20260525,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004227381746750325,0.9995244741439819,0.0003280474338680506,0.0001474447053624317,0.6,
R2P2_alpha_0.6,dot_product,20260525,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.2627030668663794e-05,0.9998849630355835,8.164599421434104e-05,3.347283563925885e-05,0.6,
R2P2_alpha_0.6,dot_product,20260526,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.78966001868248,0.27730557322502136,0.6297672390937805,0.09292715042829514,0.6,
R2P2_alpha_0.6,dot_product,20260526,1,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.2,3.2784832775592805,0.3229685425758362,0.5736058354377747,0.10342570394277573,0.6,
R2P2_alpha_0.6,dot_product,20260526,2,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.8215993033201284,4,0.25,2.8173005640506745,0.40436553955078125,0.4882192015647888,0.10741525143384933,0.6,
R2P2_alpha_0.6,dot_product,20260526,5,original,0,0.7583580164656423,0.9249999970197678,0.42500001192092896,0.8393928003610455,4,1.0,1.3780751867219805,0.6308116912841797,0.2913520634174347,0.07783626019954681,0.6,
R2P2_alpha_0.6,dot_product,20260526,10,original,0,0.7630676477642586,0.875,0.375,0.9160005803787241,4,1.0,0.2846156595274806,0.7950584888458252,0.16255071759223938,0.042390793561935425,0.6,
R2P2_alpha_0.6,dot_product,20260526,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.019445487204939126,0.9415059685707092,0.043757934123277664,0.014736211858689785,0.6,
R2P2_alpha_0.6,dot_product,20260526,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004359810578171164,0.9634271264076233,0.028347674757242203,0.008225237019360065,0.6,
R2P2_alpha_0.6,dot_product,20260526,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.167935942656186e-05,0.9805213809013367,0.014402979984879494,0.005075637251138687,0.6,
R2P2_alpha_0.6,dot_product,20260527,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.779367798566818,0.3717069923877716,0.5641283988952637,0.06416457146406174,0.6,
R2P2_alpha_0.6,dot_product,20260527,1,original,0,0.8480673495594984,0.875,0.375,0.9528194861886885,4,0.0,3.2164935886859896,0.38838258385658264,0.5450483560562134,0.06656905263662338,0.6,
R2P2_alpha_0.6,dot_product,20260527,2,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,0.5,2.68577321767807,0.42998820543289185,0.5021643042564392,0.06784744560718536,0.6,
R2P2_alpha_0.6,dot_product,20260527,5,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,1.2971647582948207,0.5188989043235779,0.410023033618927,0.07107804715633392,0.6,
R2P2_alpha_0.6,dot_product,20260527,10,original,0,0.735408743598159,0.875,0.375,0.8468939096697523,4,0.875,0.4144509145990014,0.6991105675697327,0.2471778690814972,0.0537116676568985,0.6,
R2P2_alpha_0.6,dot_product,20260527,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.019796131341718138,0.9745117425918579,0.015913769602775574,0.009574485011398792,0.6,
R2P2_alpha_0.6,dot_product,20260527,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004211536381626501,0.999520480632782,0.00021239764464553446,0.00026712199905887246,0.6,
R2P2_alpha_0.6,dot_product,20260527,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.432866997172823e-05,0.9998323321342468,7.553803152404726e-05,9.215612953994423e-05,0.6,
R2P2_alpha_0.6,dot_product,20260528,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.1354014813899993,0.35893213748931885,0.49977394938468933,0.14129391312599182,0.6,
R2P2_alpha_0.6,dot_product,20260528,1,original,0,0.9404189282521158,0.9749999940395355,0.2750000059604645,0.9981935829744978,4,0.7,2.652041357755661,0.4118265211582184,0.4646897315979004,0.1234837993979454,0.6,
R2P2_alpha_0.6,dot_product,20260528,2,original,0,0.8340170934575095,0.9249999970197678,0.42500001192092896,0.9024600423109934,4,0.625,2.2228926539421083,0.5277454853057861,0.36712080240249634,0.10513371974229813,0.6,
R2P2_alpha_0.6,dot_product,20260528,5,original,0,0.8343601402385008,0.9500000029802322,0.44999998807907104,0.86724891631262,4,0.875,0.980449878424406,0.8336191773414612,0.11612417548894882,0.050256695598363876,0.6,
R2P2_alpha_0.6,dot_product,20260528,10,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.0844333378074225,0.9685156941413879,0.018852001056075096,0.01263226568698883,0.6,
R2P2_alpha_0.6,dot_product,20260528,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.0158651732141152,0.9981528520584106,0.001075138570740819,0.0007719095447100699,0.6,
R2P2_alpha_0.6,dot_product,20260528,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004114286560798064,0.9992790818214417,0.0003555083821993321,0.0003652936720754951,0.6,
R2P2_alpha_0.6,dot_product,20260528,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,2.6124372925551143e-05,0.9997275471687317,0.00013466265227179974,0.00013774115359410644,0.6,
R2P2_alpha_0.8,dot_product,20260521,0,original,0,0.9404189282521158,0.9749999940395355,0.2750000059604645,0.9981935829744978,4,0.225,3.433075267076492,0.16776642203330994,0.7427613139152527,0.0894722267985344,0.8,
R2P2_alpha_0.8,dot_product,20260521,1,original,0,0.6875415367403965,0.7750000059604645,0.4749999940395355,0.8978476395975038,4,0.25,2.9616615787148475,0.20642179250717163,0.6854220032691956,0.10815616697072983,0.8,
R2P2_alpha_0.8,dot_product,20260521,2,original,0,0.5965512101796101,0.9000000059604645,0.6499999761581421,0.6680801079146729,4,0.3,2.5972194723784923,0.27947700023651123,0.5953758955001831,0.12514719367027283,0.8,
R2P2_alpha_0.8,dot_product,20260521,5,original,0,0.5951437789499552,0.9249999970197678,0.675000011920929,0.615948468811162,4,0.525,1.52924979403615,0.6205589771270752,0.2874443531036377,0.0919966995716095,0.8,
R2P2_alpha_0.8,dot_product,20260521,10,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.2592862431833055,0.9054358005523682,0.06094085052609444,0.03362344950437546,0.8,
R2P2_alpha_0.8,dot_product,20260521,20,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.01838979688473046,0.9645233750343323,0.01916213147342205,0.016314517706632614,0.8,
R2P2_alpha_0.8,dot_product,20260521,50,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.004228134133154526,0.9847437739372253,0.006306871771812439,0.008949327282607555,0.8,
R2P2_alpha_0.8,dot_product,20260521,1600,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,3.135450851914357e-05,0.9890561699867249,0.0034883799962699413,0.007455550134181976,0.8,
R2P2_alpha_0.8,dot_product,20260522,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.5421243011951447,0.24910278618335724,0.6413460969924927,0.10955111682415009,0.8,
R2P2_alpha_0.8,dot_product,20260522,1,original,0,0.5711015799664955,0.7250000089406967,0.5249999761581421,0.8689880908694702,4,0.125,3.0791947305202485,0.3053693175315857,0.5964971780776978,0.09813355654478073,0.8,
R2P2_alpha_0.8,dot_product,20260522,2,original,0,0.4020886557042136,0.7500000149011612,0.699999988079071,0.659517650671829,4,0.375,2.6801266103982924,0.39822834730148315,0.5161454081535339,0.08562630414962769,0.8,
R2P2_alpha_0.8,dot_product,20260522,5,original,0,0.5700218548323459,0.875,0.550000011920929,0.6426422400168803,3,0.7,1.5529529062099754,0.6814965009689331,0.27089619636535645,0.04760728031396866,0.8,
R2P2_alpha_0.8,dot_product,20260522,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.3367969490587711,0.8980125188827515,0.07805568724870682,0.02393188513815403,0.8,
R2P2_alpha_0.8,dot_product,20260522,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.022645594831556082,0.979218602180481,0.010785093531012535,0.009996403008699417,0.8,
R2P2_alpha_0.8,dot_product,20260522,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004811973293544725,0.990588366985321,0.004129936918616295,0.00528168398886919,0.8,
R2P2_alpha_0.8,dot_product,20260522,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.200718110747402e-05,0.9982978105545044,0.0004719161370303482,0.0012302594259381294,0.8,
R2P2_alpha_0.8,dot_product,20260523,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.025,3.4044129252433777,0.20814839005470276,0.7135859727859497,0.07826564460992813,0.8,
R2P2_alpha_0.8,dot_product,20260523,1,original,0,0.8340170934575095,0.9249999970197678,0.42500001192092896,0.9024600423109934,4,0.25,2.930017501115799,0.2149866223335266,0.700014591217041,0.0849987119436264,0.8,
R2P2_alpha_0.8,dot_product,20260523,2,original,0,0.6591363499301047,0.875,0.574999988079071,0.7513267622209576,4,0.5,2.525920268893242,0.2545062303543091,0.6467390656471252,0.09875470399856567,0.8,
R2P2_alpha_0.8,dot_product,20260523,5,original,0,0.5867951515907956,0.875,0.44999998807907104,0.7250617437638404,4,0.775,1.4735389307141304,0.5332390069961548,0.3710292875766754,0.09573176503181458,0.8,
R2P2_alpha_0.8,dot_product,20260523,10,original,0,0.7583580164656424,0.9249999970197678,0.42500001192092896,0.8393928003610455,4,1.0,0.29344281181693077,0.8773674368858337,0.08992075175046921,0.03271185979247093,0.8,
R2P2_alpha_0.8,dot_product,20260523,20,original,0,0.8618387297192593,0.9000000059604645,0.3499999940395355,0.9703226765149491,4,1.0,0.019165709204389713,0.9805052876472473,0.00873649213463068,0.010758190415799618,0.8,
R2P2_alpha_0.8,dot_product,20260523,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004235453990986571,0.9890972971916199,0.004146881867200136,0.006755927111953497,0.8,
R2P2_alpha_0.8,dot_product,20260523,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.148564460389025e-05,0.9961816668510437,0.0011668694205582142,0.0026513179764151573,0.8,
R2P2_alpha_0.8,dot_product,20260524,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.4936691582202912,0.33783119916915894,0.5649762749671936,0.09719250351190567,0.8,
R2P2_alpha_0.8,dot_product,20260524,1,original,0,0.785685470550144,0.9500000029802322,0.44999998807907104,0.8318180824777693,4,0.15,3.00994593501091,0.3047783672809601,0.6099187135696411,0.08530297875404358,0.8,
R2P2_alpha_0.8,dot_product,20260524,2,original,0,0.7453838340382948,0.9000000059604645,0.4000000059604645,0.7794358646519514,3,0.25,2.5802725672721865,0.3365706503391266,0.5805614590644836,0.082867830991745,0.8,
R2P2_alpha_0.8,dot_product,20260524,5,original,0,0.7744952575923134,0.9500000029802322,0.44999998807907104,0.7697455881804118,3,0.85,1.3881866008043289,0.5500881671905518,0.3691743016242981,0.08073760569095612,0.8,
R2P2_alpha_0.8,dot_product,20260524,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.2648266954347491,0.8609831929206848,0.10486595332622528,0.034150850027799606,0.8,
R2P2_alpha_0.8,dot_product,20260524,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.024746914790011943,0.9758310914039612,0.013899901881814003,0.01026903372257948,0.8,
R2P2_alpha_0.8,dot_product,20260524,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004665461736294674,0.9870326519012451,0.007215643767267466,0.005751719698309898,0.8,
R2P2_alpha_0.8,dot_product,20260524,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.223067824364989e-05,0.9960915446281433,0.0017857598140835762,0.0021227404940873384,0.8,
R2P2_alpha_0.8,dot_product,20260525,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.25,3.4065429985523226,0.23901046812534332,0.6499563455581665,0.11103326082229614,0.8,
R2P2_alpha_0.8,dot_product,20260525,1,original,0,0.8340170934575095,0.9249999970197678,0.42500001192092896,0.9024600423109934,4,0.275,2.940152344107628,0.28033629059791565,0.6021151542663574,0.11754857748746872,0.8,
R2P2_alpha_0.8,dot_product,20260525,2,original,0,0.5789816528667865,0.8499999940395355,0.6000000238418579,0.7349866045711567,4,0.475,2.555992195010185,0.32861846685409546,0.539668619632721,0.13171285390853882,0.8,
R2P2_alpha_0.8,dot_product,20260525,5,original,0,0.24130525682895154,0.8499999940395355,0.8500000238418579,0.41435625287990707,4,0.475,1.7152415752410888,0.571064829826355,0.30883148312568665,0.12010370939970016,0.8,
R2P2_alpha_0.8,dot_product,20260525,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.3145333135151304,0.9142811894416809,0.05977245420217514,0.025946443900465965,0.8,
R2P2_alpha_0.8,dot_product,20260525,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.018454356910660864,0.9928459525108337,0.005110665690153837,0.002043426502496004,0.8,
R2P2_alpha_0.8,dot_product,20260525,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.0041782920365221795,0.9994387030601501,0.0003888017381541431,0.00017241996829397976,0.8,
R2P2_alpha_0.8,dot_product,20260525,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.244226072638412e-05,0.9998881220817566,7.960652146721259e-05,3.225174805265851e-05,0.8,
R2P2_alpha_0.8,dot_product,20260526,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.7896379828453064,0.27730557322502136,0.6297672390937805,0.09292715042829514,0.8,
R2P2_alpha_0.8,dot_product,20260526,1,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.2,3.278495304659009,0.32301992177963257,0.5735697746276855,0.10341019928455353,0.8,
R2P2_alpha_0.8,dot_product,20260526,2,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.8215993033201284,4,0.25,2.816921669244766,0.40444234013557434,0.48817333579063416,0.1073843464255333,0.8,
R2P2_alpha_0.8,dot_product,20260526,5,original,0,0.7856854705501443,0.9500000029802322,0.44999998807907104,0.8318180824777693,4,1.0,1.378122654557228,0.6308368444442749,0.29139965772628784,0.0777636170387268,0.8,
R2P2_alpha_0.8,dot_product,20260526,10,original,0,0.8343601402385008,0.9500000029802322,0.44999998807907104,0.86724891631262,4,1.0,0.31000904852990063,0.7949663996696472,0.16248267889022827,0.04255087301135063,0.8,
R2P2_alpha_0.8,dot_product,20260526,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.019502802286297083,0.9426534175872803,0.042699359357357025,0.014647314324975014,0.8,
R2P2_alpha_0.8,dot_product,20260526,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004373518953798339,0.9647234678268433,0.027106501162052155,0.00817002821713686,0.8,
R2P2_alpha_0.8,dot_product,20260526,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.1634656897949755e-05,0.9809092283248901,0.014075467362999916,0.005015296395868063,0.8,
R2P2_alpha_0.8,dot_product,20260527,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.77922977656126,0.3717069923877716,0.5641283988952637,0.06416457146406174,0.8,
R2P2_alpha_0.8,dot_product,20260527,1,original,0,0.8480673495594984,0.875,0.375,0.9528194861886885,4,0.0,3.216238021850586,0.38842397928237915,0.545007586479187,0.06656833738088608,0.8,
R2P2_alpha_0.8,dot_product,20260527,2,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,0.5,2.685127118229866,0.4300956726074219,0.502080500125885,0.06782383471727371,0.8,
R2P2_alpha_0.8,dot_product,20260527,5,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,1.2958832934498787,0.51922208070755,0.4096985459327698,0.07107936590909958,0.8,
R2P2_alpha_0.8,dot_product,20260527,10,original,0,0.735408743598159,0.875,0.375,0.8468939096697523,4,0.875,0.4142590639181435,0.6995846033096313,0.24677352607250214,0.05364193022251129,0.8,
R2P2_alpha_0.8,dot_product,20260527,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.019772617635317145,0.97461998462677,0.01581967994570732,0.009560294449329376,0.8,
R2P2_alpha_0.8,dot_product,20260527,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004212645906955003,0.9995264410972595,0.00020962482085451484,0.00026388693368062377,0.8,
R2P2_alpha_0.8,dot_product,20260527,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.430780925555155e-05,0.999833345413208,7.489466952392831e-05,9.174234583042562e-05,0.8,
R2P2_alpha_0.8,dot_product,20260528,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.135445421934128,0.35893213748931885,0.49977394938468933,0.14129391312599182,0.8,
R2P2_alpha_0.8,dot_product,20260528,1,original,0,0.9404189282521158,0.9749999940395355,0.2750000059604645,0.9981935829744978,4,0.7,2.652173954248428,0.411837100982666,0.46467819809913635,0.12348482012748718,0.8,
R2P2_alpha_0.8,dot_product,20260528,2,original,0,0.8340170934575095,0.9249999970197678,0.42500001192092896,0.9024600423109934,4,0.625,2.22238038610667,0.5277753472328186,0.3671102821826935,0.1051144152879715,0.8,
R2P2_alpha_0.8,dot_product,20260528,5,original,0,0.8343601402385008,0.9500000029802322,0.44999998807907104,0.86724891631262,4,0.9,0.9796461418271065,0.8333966135978699,0.11630840599536896,0.050295017659664154,0.8,
R2P2_alpha_0.8,dot_product,20260528,10,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.0859028029779438,0.968227744102478,0.019001487642526627,0.012770780362188816,0.8,
R2P2_alpha_0.8,dot_product,20260528,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.015864575700834393,0.9981197118759155,0.0010947055416181684,0.0007856842712499201,0.8,
R2P2_alpha_0.8,dot_product,20260528,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004112353955861181,0.9992119073867798,0.00038689252687618136,0.0004012957797385752,0.8,
R2P2_alpha_0.8,dot_product,20260528,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,2.6166095540247625e-05,0.9997254014015198,0.0001351475075352937,0.00013949480489827693,0.8,
R2P2_alpha_1,dot_product,20260521,0,original,0,0.9404189282521158,0.9749999940395355,0.2750000059604645,0.9981935829744978,4,0.225,3.433100390434265,0.16776642203330994,0.7427613139152527,0.0894722267985344,1.0,
R2P2_alpha_1,dot_product,20260521,1,original,0,0.6875415367403965,0.7750000059604645,0.4749999940395355,0.8978476395975038,4,0.25,2.961745594255626,0.20641371607780457,0.6854557394981384,0.108130544424057,1.0,
R2P2_alpha_1,dot_product,20260521,2,original,0,0.5965512101796101,0.9000000059604645,0.6499999761581421,0.6680801079146729,4,0.3,2.597358763217926,0.2794511914253235,0.5954118967056274,0.12513671815395355,1.0,
R2P2_alpha_1,dot_product,20260521,5,original,0,0.5951437789499552,0.9249999970197678,0.675000011920929,0.615948468811162,4,0.525,1.5293495818506926,0.620539665222168,0.2874577045440674,0.09200272709131241,1.0,
R2P2_alpha_1,dot_product,20260521,10,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.25919246387784367,0.9054595828056335,0.060919955372810364,0.033620499074459076,1.0,
R2P2_alpha_1,dot_product,20260521,20,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.018386440456379206,0.9645125269889832,0.019167665392160416,0.016319861635565758,1.0,
