condition,seed,metric,sign_sensitivity_mean,sign_sensitivity_max,n_variants,status
C3_orthogonal_unequal_singular,95,M2_unsigned_prototype,0.08309333333333331,0.156,15,ok
C3_orthogonal_unequal_singular,95,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,95,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,95,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,96,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,96,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,96,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,96,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,96,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,97,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,97,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,97,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,97,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,97,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,98,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,98,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C3_orthogonal_unequal_singular,98,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,98,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,98,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,99,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,99,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C3_orthogonal_unequal_singular,99,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,99,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,99,M4_matrix_response,,,0,not_applicable
C4_near_identical,0,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,0,M2_unsigned_prototype,0.3498666666666667,0.8428,15,ok
C4_near_identical,0,M3_top1_projection,,,0,not_applicable
C4_near_identical,0,M3_fullspan_control,,,0,not_applicable
C4_near_identical,0,M4_matrix_response,,,0,not_applicable
C4_near_identical,1,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,1,M2_unsigned_prototype,0.4501333333333333,0.844,15,ok
C4_near_identical,1,M3_top1_projection,,,0,not_applicable
C4_near_identical,1,M3_fullspan_control,,,0,not_applicable
C4_near_identical,1,M4_matrix_response,,,0,not_applicable
C4_near_identical,2,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,2,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,2,M3_top1_projection,,,0,not_applicable
C4_near_identical,2,M3_fullspan_control,,,0,not_applicable
C4_near_identical,2,M4_matrix_response,,,0,not_applicable
C4_near_identical,3,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,3,M2_unsigned_prototype,0.3496533333333333,0.844,15,ok
C4_near_identical,3,M3_top1_projection,,,0,not_applicable
C4_near_identical,3,M3_fullspan_control,,,0,not_applicable
C4_near_identical,3,M4_matrix_response,,,0,not_applicable
C4_near_identical,4,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,4,M2_unsigned_prototype,0.4490666666666666,0.842,15,ok
C4_near_identical,4,M3_top1_projection,,,0,not_applicable
C4_near_identical,4,M3_fullspan_control,,,0,not_applicable
C4_near_identical,4,M4_matrix_response,,,0,not_applicable
C4_near_identical,5,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,5,M2_unsigned_prototype,0.44949333333333336,0.8428,15,ok
C4_near_identical,5,M3_top1_projection,,,0,not_applicable
C4_near_identical,5,M3_fullspan_control,,,0,not_applicable
C4_near_identical,5,M4_matrix_response,,,0,not_applicable
C4_near_identical,6,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,6,M2_unsigned_prototype,0.34944000000000003,0.844,15,ok
C4_near_identical,6,M3_top1_projection,,,0,not_applicable
C4_near_identical,6,M3_fullspan_control,,,0,not_applicable
C4_near_identical,6,M4_matrix_response,,,0,not_applicable
C4_near_identical,7,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,7,M2_unsigned_prototype,0.45024,0.844,15,ok
C4_near_identical,7,M3_top1_projection,,,0,not_applicable
C4_near_identical,7,M3_fullspan_control,,,0,not_applicable
C4_near_identical,7,M4_matrix_response,,,0,not_applicable
C4_near_identical,8,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,8,M2_unsigned_prototype,0.45024000000000003,0.8444,15,ok
C4_near_identical,8,M3_top1_projection,,,0,not_applicable
C4_near_identical,8,M3_fullspan_control,,,0,not_applicable
C4_near_identical,8,M4_matrix_response,,,0,not_applicable
C4_near_identical,9,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,9,M2_unsigned_prototype,0.45013333333333333,0.844,15,ok
C4_near_identical,9,M3_top1_projection,,,0,not_applicable
C4_near_identical,9,M3_fullspan_control,,,0,not_applicable
C4_near_identical,9,M4_matrix_response,,,0,not_applicable
C4_near_identical,10,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,10,M2_unsigned_prototype,0.3505066666666667,0.844,15,ok
C4_near_identical,10,M3_top1_projection,,,0,not_applicable
C4_near_identical,10,M3_fullspan_control,,,0,not_applicable
C4_near_identical,10,M4_matrix_response,,,0,not_applicable
C4_near_identical,11,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,11,M2_unsigned_prototype,0.35008,0.844,15,ok
C4_near_identical,11,M3_top1_projection,,,0,not_applicable
C4_near_identical,11,M3_fullspan_control,,,0,not_applicable
C4_near_identical,11,M4_matrix_response,,,0,not_applicable
C4_near_identical,12,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,12,M2_unsigned_prototype,0.34986666666666666,0.8444,15,ok
C4_near_identical,12,M3_top1_projection,,,0,not_applicable
C4_near_identical,12,M3_fullspan_control,,,0,not_applicable
C4_near_identical,12,M4_matrix_response,,,0,not_applicable
C4_near_identical,13,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,13,M2_unsigned_prototype,0.4475733333333333,0.8392,15,ok
C4_near_identical,13,M3_top1_projection,,,0,not_applicable
C4_near_identical,13,M3_fullspan_control,,,0,not_applicable
C4_near_identical,13,M4_matrix_response,,,0,not_applicable
C4_near_identical,14,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,14,M2_unsigned_prototype,0.34975999999999996,0.8476,15,ok
C4_near_identical,14,M3_top1_projection,,,0,not_applicable
C4_near_identical,14,M3_fullspan_control,,,0,not_applicable
C4_near_identical,14,M4_matrix_response,,,0,not_applicable
C4_near_identical,15,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,15,M2_unsigned_prototype,0.34986666666666666,0.8416,15,ok
C4_near_identical,15,M3_top1_projection,,,0,not_applicable
C4_near_identical,15,M3_fullspan_control,,,0,not_applicable
C4_near_identical,15,M4_matrix_response,,,0,not_applicable
C4_near_identical,16,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,16,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,16,M3_top1_projection,,,0,not_applicable
C4_near_identical,16,M3_fullspan_control,,,0,not_applicable
C4_near_identical,16,M4_matrix_response,,,0,not_applicable
C4_near_identical,17,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,17,M2_unsigned_prototype,0.34976,0.8444,15,ok
C4_near_identical,17,M3_top1_projection,,,0,not_applicable
C4_near_identical,17,M3_fullspan_control,,,0,not_applicable
C4_near_identical,17,M4_matrix_response,,,0,not_applicable
C4_near_identical,18,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,18,M2_unsigned_prototype,0.3498666666666667,0.8504,15,ok
C4_near_identical,18,M3_top1_projection,,,0,not_applicable
C4_near_identical,18,M3_fullspan_control,,,0,not_applicable
C4_near_identical,18,M4_matrix_response,,,0,not_applicable
C4_near_identical,19,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,19,M2_unsigned_prototype,0.3485866666666667,0.844,15,ok
C4_near_identical,19,M3_top1_projection,,,0,not_applicable
C4_near_identical,19,M3_fullspan_control,,,0,not_applicable
C4_near_identical,19,M4_matrix_response,,,0,not_applicable
C4_near_identical,20,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,20,M2_unsigned_prototype,0.34986666666666666,0.8456,15,ok
C4_near_identical,20,M3_top1_projection,,,0,not_applicable
C4_near_identical,20,M3_fullspan_control,,,0,not_applicable
C4_near_identical,20,M4_matrix_response,,,0,not_applicable
C4_near_identical,21,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,21,M2_unsigned_prototype,0.34986666666666666,0.8472,15,ok
C4_near_identical,21,M3_top1_projection,,,0,not_applicable
C4_near_identical,21,M3_fullspan_control,,,0,not_applicable
C4_near_identical,21,M4_matrix_response,,,0,not_applicable
C4_near_identical,22,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,22,M2_unsigned_prototype,0.4502400000000001,0.8444,15,ok
C4_near_identical,22,M3_top1_projection,,,0,not_applicable
C4_near_identical,22,M3_fullspan_control,,,0,not_applicable
C4_near_identical,22,M4_matrix_response,,,0,not_applicable
C4_near_identical,23,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,23,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,23,M3_top1_projection,,,0,not_applicable
C4_near_identical,23,M3_fullspan_control,,,0,not_applicable
C4_near_identical,23,M4_matrix_response,,,0,not_applicable
C4_near_identical,24,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,24,M2_unsigned_prototype,0.3517866666666667,0.844,15,ok
C4_near_identical,24,M3_top1_projection,,,0,not_applicable
C4_near_identical,24,M3_fullspan_control,,,0,not_applicable
C4_near_identical,24,M4_matrix_response,,,0,not_applicable
C4_near_identical,25,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,25,M2_unsigned_prototype,0.35136000000000006,0.844,15,ok
C4_near_identical,25,M3_top1_projection,,,0,not_applicable
C4_near_identical,25,M3_fullspan_control,,,0,not_applicable
C4_near_identical,25,M4_matrix_response,,,0,not_applicable
C4_near_identical,26,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,26,M2_unsigned_prototype,0.35253333333333337,0.8444,15,ok
C4_near_identical,26,M3_top1_projection,,,0,not_applicable
C4_near_identical,26,M3_fullspan_control,,,0,not_applicable
C4_near_identical,26,M4_matrix_response,,,0,not_applicable
C4_near_identical,27,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,27,M2_unsigned_prototype,0.34986666666666666,0.8468,15,ok
C4_near_identical,27,M3_top1_projection,,,0,not_applicable
C4_near_identical,27,M3_fullspan_control,,,0,not_applicable
C4_near_identical,27,M4_matrix_response,,,0,not_applicable
C4_near_identical,28,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,28,M2_unsigned_prototype,0.45024000000000003,0.844,15,ok
C4_near_identical,28,M3_top1_projection,,,0,not_applicable
C4_near_identical,28,M3_fullspan_control,,,0,not_applicable
C4_near_identical,28,M4_matrix_response,,,0,not_applicable
C4_near_identical,29,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,29,M2_unsigned_prototype,0.3498666666666666,0.8412,15,ok
C4_near_identical,29,M3_top1_projection,,,0,not_applicable
C4_near_identical,29,M3_fullspan_control,,,0,not_applicable
C4_near_identical,29,M4_matrix_response,,,0,not_applicable
C4_near_identical,30,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,30,M2_unsigned_prototype,0.34976,0.8436,15,ok
C4_near_identical,30,M3_top1_projection,,,0,not_applicable
C4_near_identical,30,M3_fullspan_control,,,0,not_applicable
C4_near_identical,30,M4_matrix_response,,,0,not_applicable
C4_near_identical,31,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,31,M2_unsigned_prototype,0.3496533333333333,0.844,15,ok
C4_near_identical,31,M3_top1_projection,,,0,not_applicable
C4_near_identical,31,M3_fullspan_control,,,0,not_applicable
C4_near_identical,31,M4_matrix_response,,,0,not_applicable
C4_near_identical,32,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,32,M2_unsigned_prototype,0.4484266666666666,0.8408,15,ok
C4_near_identical,32,M3_top1_projection,,,0,not_applicable
C4_near_identical,32,M3_fullspan_control,,,0,not_applicable
C4_near_identical,32,M4_matrix_response,,,0,not_applicable
C4_near_identical,33,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,33,M2_unsigned_prototype,0.34901333333333334,0.844,15,ok
C4_near_identical,33,M3_top1_projection,,,0,not_applicable
C4_near_identical,33,M3_fullspan_control,,,0,not_applicable
C4_near_identical,33,M4_matrix_response,,,0,not_applicable
C4_near_identical,34,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,34,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,34,M3_top1_projection,,,0,not_applicable
C4_near_identical,34,M3_fullspan_control,,,0,not_applicable
C4_near_identical,34,M4_matrix_response,,,0,not_applicable
C4_near_identical,35,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,35,M2_unsigned_prototype,0.3498666666666666,0.8432,15,ok
C4_near_identical,35,M3_top1_projection,,,0,not_applicable
C4_near_identical,35,M3_fullspan_control,,,0,not_applicable
C4_near_identical,35,M4_matrix_response,,,0,not_applicable
C4_near_identical,36,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,36,M2_unsigned_prototype,0.44885333333333327,0.8416,15,ok
C4_near_identical,36,M3_top1_projection,,,0,not_applicable
C4_near_identical,36,M3_fullspan_control,,,0,not_applicable
C4_near_identical,36,M4_matrix_response,,,0,not_applicable
C4_near_identical,37,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,37,M2_unsigned_prototype,0.4484266666666666,0.8408,15,ok
C4_near_identical,37,M3_top1_projection,,,0,not_applicable
C4_near_identical,37,M3_fullspan_control,,,0,not_applicable
C4_near_identical,37,M4_matrix_response,,,0,not_applicable
C4_near_identical,38,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,38,M2_unsigned_prototype,0.44949333333333336,0.8428,15,ok
C4_near_identical,38,M3_top1_projection,,,0,not_applicable
C4_near_identical,38,M3_fullspan_control,,,0,not_applicable
C4_near_identical,38,M4_matrix_response,,,0,not_applicable
C4_near_identical,39,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,39,M2_unsigned_prototype,0.4465066666666667,0.8372,15,ok
C4_near_identical,39,M3_top1_projection,,,0,not_applicable
C4_near_identical,39,M3_fullspan_control,,,0,not_applicable
C4_near_identical,39,M4_matrix_response,,,0,not_applicable
C4_near_identical,40,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,40,M2_unsigned_prototype,0.3498666666666666,0.8412,15,ok
C4_near_identical,40,M3_top1_projection,,,0,not_applicable
C4_near_identical,40,M3_fullspan_control,,,0,not_applicable
C4_near_identical,40,M4_matrix_response,,,0,not_applicable
C4_near_identical,41,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,41,M2_unsigned_prototype,0.4490666666666666,0.842,15,ok
C4_near_identical,41,M3_top1_projection,,,0,not_applicable
C4_near_identical,41,M3_fullspan_control,,,0,not_applicable
C4_near_identical,41,M4_matrix_response,,,0,not_applicable
C4_near_identical,42,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,42,M2_unsigned_prototype,0.34794666666666674,0.844,15,ok
C4_near_identical,42,M3_top1_projection,,,0,not_applicable
C4_near_identical,42,M3_fullspan_control,,,0,not_applicable
C4_near_identical,42,M4_matrix_response,,,0,not_applicable
C4_near_identical,43,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,43,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,43,M3_top1_projection,,,0,not_applicable
C4_near_identical,43,M3_fullspan_control,,,0,not_applicable
C4_near_identical,43,M4_matrix_response,,,0,not_applicable
C4_near_identical,44,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,44,M2_unsigned_prototype,0.45013333333333344,0.844,15,ok
C4_near_identical,44,M3_top1_projection,,,0,not_applicable
C4_near_identical,44,M3_fullspan_control,,,0,not_applicable
C4_near_identical,44,M4_matrix_response,,,0,not_applicable
C4_near_identical,45,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,45,M2_unsigned_prototype,0.4490666666666666,0.842,15,ok
C4_near_identical,45,M3_top1_projection,,,0,not_applicable
C4_near_identical,45,M3_fullspan_control,,,0,not_applicable
C4_near_identical,45,M4_matrix_response,,,0,not_applicable
C4_near_identical,46,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,46,M2_unsigned_prototype,0.34986666666666666,0.8448,15,ok
C4_near_identical,46,M3_top1_projection,,,0,not_applicable
C4_near_identical,46,M3_fullspan_control,,,0,not_applicable
C4_near_identical,46,M4_matrix_response,,,0,not_applicable
C4_near_identical,47,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,47,M2_unsigned_prototype,0.3496533333333333,0.844,15,ok
C4_near_identical,47,M3_top1_projection,,,0,not_applicable
C4_near_identical,47,M3_fullspan_control,,,0,not_applicable
C4_near_identical,47,M4_matrix_response,,,0,not_applicable
C4_near_identical,48,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,48,M2_unsigned_prototype,0.35136000000000006,0.844,15,ok
C4_near_identical,48,M3_top1_projection,,,0,not_applicable
C4_near_identical,48,M3_fullspan_control,,,0,not_applicable
C4_near_identical,48,M4_matrix_response,,,0,not_applicable
C4_near_identical,49,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,49,M2_unsigned_prototype,0.4465066666666667,0.8372,15,ok
C4_near_identical,49,M3_top1_projection,,,0,not_applicable
C4_near_identical,49,M3_fullspan_control,,,0,not_applicable
C4_near_identical,49,M4_matrix_response,,,0,not_applicable
C4_near_identical,50,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,50,M2_unsigned_prototype,0.4490666666666666,0.842,15,ok
C4_near_identical,50,M3_top1_projection,,,0,not_applicable
C4_near_identical,50,M3_fullspan_control,,,0,not_applicable
C4_near_identical,50,M4_matrix_response,,,0,not_applicable
C4_near_identical,51,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,51,M2_unsigned_prototype,0.34986666666666666,0.8464,15,ok
C4_near_identical,51,M3_top1_projection,,,0,not_applicable
C4_near_identical,51,M3_fullspan_control,,,0,not_applicable
C4_near_identical,51,M4_matrix_response,,,0,not_applicable
C4_near_identical,52,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,52,M2_unsigned_prototype,0.45013333333333333,0.844,15,ok
C4_near_identical,52,M3_top1_projection,,,0,not_applicable
C4_near_identical,52,M3_fullspan_control,,,0,not_applicable
C4_near_identical,52,M4_matrix_response,,,0,not_applicable
C4_near_identical,53,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,53,M2_unsigned_prototype,0.3498666666666666,0.842,15,ok
